,location,title,company,salary,salrange
3065,"Philadelphia, PA",1015 Big Data - Data Scientist,"ReqRoute,Inc",No Salary Listed,20000
3066,"Philadelphia, PA",Principal Data Scientist,No Company Listed,"$155,000 - $160,000 a year",20000
3067,"Ambler, PA 19002",Data Scientist for Marketing Technology,Workbridge Associates,"$175,000 a year",20000
3068,"Ambler, PA",Head of Data Science,No Company Listed,No Salary Listed,20000
3069,"Philadelphia, PA",Research Scientist/Senior Research Scientist Antibody Engine...,No Company Listed,No Salary Listed,20000
3070,"Philadelphia, PA",Research Scientist/Senior Scientist Target Identification &...,No Company Listed,No Salary Listed,20000
3071,"Philadelphia, PA 19102 (City Center West area)",Machine Learning Engineer,Jobspring Partners,No Salary Listed,20000
3072,"Philadelphia, PA 19102 (City Center West area)",Mid-Level Machine Learning Engineer (Python),Jobspring Partners,No Salary Listed,20000
3073,"West Point, PA 19486",Scientist II (Associate),Planet Pharma,No Salary Listed,20000
3074,"Philadelphia, PA",Ocular Research Scientist,No Company Listed,No Salary Listed,20000
3075,"Collegeville, PA",Bench Scientist I,No Company Listed,No Salary Listed,20000
3076,"Fort Washington, PA 19034",Sr. Statistical Programmer-Remote (SDTM & ADaM),No Company Listed,No Salary Listed,20000
3077,"Fort Washington, PA",Process Engineer,No Company Listed,No Salary Listed,20000
3078,"Philadelphia, PA",Quantitative Analyst (Big Data Focus) at $10+ Billion Hedge...,No Company Listed,"$200,000 - $300,000 a year",20000
3079,"North Wales, PA 19454",Assistant Project Manager,No Company Listed,No Salary Listed,20000
3080,"Plymouth Meeting, PA",Data Engineer/Scientist,No Company Listed,No Salary Listed,20000
3081,"Philadelphia, PA",Program Manager - Data Analysis/Insider Threat,No Company Listed,"$50,000 - $120,000 a year",20000
3082,"Philadelphia, PA",Director of Data Science,No Company Listed,"$175,000 - $215,000 a year",20000
3083,"West Point, PA 19486",Senior Scientist III,Planet Pharma,No Salary Listed,20000
3084,"Wayne, PA",Statistician,Global Employment Solutions,No Salary Listed,20000
3085,"Horsham, PA 19044",Client Services Linguistic Analyst (Pharma Market Research),No Company Listed,No Salary Listed,20000
3086,"Horsham, PA 19044",Client Services Linguistic Analyst (Pharma Market Research),No Company Listed,No Salary Listed,20000
3087,"Bala-Cynwyd, PA",Clinical Specialist Permanent and Temporary,No Company Listed,No Salary Listed,20000
3088,"Cherry Hill, NJ",Lead Big Data Architect,Jobspring Partners,No Salary Listed,20000
3089,"Philadelphia, PA",Sr. Data Analyst-Statistician-PHARMA,Smith Hanley Associates,"$60,000 - $90,000 a year",20000
3090,"Fort Washington, PA",Process Modeling Engineer / CFD Engineer,No Company Listed,No Salary Listed,20000
3091,"Philadelphia, PA",Biostatistician,No Company Listed,No Salary Listed,20000
3092,"Collegeville, PA",No Job Title Listed,No Company Listed,"$50,000 - $62,000 a year",20000
3093,"Garnet Valley, PA 19060",Medical Devices Regulatory Scientist,No Company Listed,No Salary Listed,20000
3094,"Bala-Cynwyd, PA",Quantitative Analyst-Options Trading,No Company Listed,No Salary Listed,20000
3095,"Horsham, PA",Safety Scientist,C3i Healthcare Connections,No Salary Listed,20000
3096,"West Point, PA",Associate Scientist (Level II),Planet Pharma,No Salary Listed,20000
3097,"Malvern, PA",Full Stack Software Engineer,No Company Listed,"$120,000 a year",20000
3098,"King of Prussia, PA 19406",Logistics Coordinator,No Company Listed,$19 - $21 an hour,20000
3099,"Philadelphia, PA",JavaScript Developer - Flux/React,No Company Listed,No Salary Listed,20000
3100,"Bala-Cynwyd, PA",Project Manager DMC,No Company Listed,No Salary Listed,20000
3101,"Camden, NJ","Program Manager, Human Genetics",No Company Listed,No Salary Listed,20000
3102,"Spring House, PA 19477",Staff Scientist,No Company Listed,No Salary Listed,20000
3103,"Philadelphia, PA",Research Scientist - Liver Group,No Company Listed,No Salary Listed,20000
3104,"Philadelphia, PA 19148 (South Philadelphia area)",Personal Care Formulation Scientist,No Company Listed,"$57,000 a year",20000
3105,"Philadelphia, PA",Full Stack Engineer,No Company Listed,No Salary Listed,20000
3106,"Philadelphia, PA",Principal Statistician,Hydrogen Group,No Salary Listed,20000
3107,"Collegeville, PA",Technical Laboratory Support Technician,Sodexo Inc.,No Salary Listed,20000
3108,"Horsham, PA 19044",Angular Software Developer,Jobspring Partners,"$100,000 a year",20000
3109,"Philadelphia, PA",101977 - Clinical Project Leader (remote),No Company Listed,No Salary Listed,20000
3110,"Philadelphia, PA",Study Associate / TMF Associate - Collegeville,No Company Listed,No Salary Listed,20000
3111,"Philadelphia, PA",Front-End Engineer,No Company Listed,No Salary Listed,20000
3112,"Philadelphia, PA",SAS Application Administrator,No Company Listed,No Salary Listed,20000
3113,"Frazer, PA",Clinical Statistician,No Company Listed,No Salary Listed,20000
3114,"Collegeville, PA",Clinical Study Associate,No Company Listed,No Salary Listed,20000
3115,"Philadelphia, PA 19104 (Belmont area)",Scientific Writer (Job #032816),No Company Listed,No Salary Listed,20000
3116,"Conshohocken, PA",Associate Project Manager,Synergy,No Salary Listed,20000
3117,"Philadelphia, PA",Communications and Outreach Specialist,No Company Listed,No Salary Listed,20000
3118,"Philadelphia, PA",Lead Python Developer,No Company Listed,No Salary Listed,20000
3119,"West Chester, PA",Jr. Environmental Scientist,No Company Listed,No Salary Listed,20000
3120,"Philadelphia, PA",SAS Applications Administrator - Required GC Holder and US C...,No Company Listed,No Salary Listed,20000
3121,"Collegeville, PA","Senior Director, Therapeutic Area (TA) Clinician Lead Oncolo...",Pfizer Inc.,No Salary Listed,20000
3122,"Mount Laurel, NJ",Lab Technician/Sample Manager,No Company Listed,No Salary Listed,20000
3123,"Philadelphia, PA",Clinical Research Scientist,No Company Listed,No Salary Listed,20000
3124,"Philadelphia, PA 19103 (Belmont area)","Financial Analyst, Clinical Solutions",Elsevier,No Salary Listed,20000
3125,"Newtown, PA 18940",Senior Formulation Scientist,No Company Listed,No Salary Listed,20000
3126,"Wilmington, DE","Director, Nemours Precision Medicine",No Company Listed,No Salary Listed,20000
3127,"Cherry Hill, NJ",Senior UV Curable Formulation Scientist,No Company Listed,No Salary Listed,20000
3128,"Philadelphia, PA",Electrocoating Formulation Scientist,No Company Listed,No Salary Listed,20000
3129,"Philadelphia, PA",No Job Title Listed,No Company Listed,No Salary Listed,20000
3130,"Philadelphia, PA",Senior Immunologist,No Company Listed,No Salary Listed,20000
3131,"Denver, CO 80237 (Southeastern Denver area)",Machine Learning Engineer,IBM,No Salary Listed,20000
3132,"Denver, CO 80202 (Lodo area)",Data Scientist - Big Data & Analytics,KPMG,No Salary Listed,20000
3133,"Denver, CO",Data Scientist,No Company Listed,No Salary Listed,20000
3134,"Denver, CO","Associate Instructor, Data Scientist",Galvanize,No Salary Listed,20000
3135,"Englewood, CO",Data Scientist,DISH Network,No Salary Listed,20000
3136,"Denver, CO",Data Science Analyst,xentity corporation,No Salary Listed,20000
3137,"Broomfield, CO",Data Scientist 2,Oracle,No Salary Listed,20000
3138,"Golden, CO",Internship (Year Round) - Data Scientist,National Renewable Energy Laboratory,No Salary Listed,20000
3139,"Denver, CO","Instructor, Sr. Data Scientist",Galvanize,No Salary Listed,20000
3140,"Centennial, CO",Senior Data/Research Scientist,Pearson,No Salary Listed,20000
3141,"Boulder, CO",Inverse Modeling/Data Assimilation Project Scientist I,UCAR,No Salary Listed,20000
3142,"Boulder, CO",Research Associate,University of Colorado,No Salary Listed,20000
3143,"Broomfield, CO",Sr. Data Scientist - ID Graph,Oracle,No Salary Listed,20000
3144,"Denver, CO 80202 (Lodo area)",Data Scientist,KPMG,No Salary Listed,20000
3145,"Denver, CO",Clinical Trials Specialist,No Company Listed,No Salary Listed,20000
3146,"Lone Tree, CO 80124",Senior Statistical/Data Analyst,Charles Schwab,No Salary Listed,20000
3147,"Boulder, CO",Data Scientist,"Team Industrial Services, Inc.",No Salary Listed,20000
3148,"Denver, CO 80202 (Lodo area)",Data Analytics Consultant - Alteryx,KPMG,No Salary Listed,20000
3149,"Boulder, CO",Senior Data Scientist,Activision,No Salary Listed,20000
3150,"Denver, CO 80202 (Lodo area)",Data Scientist,Ria Financial Services,No Salary Listed,20000
3151,"Denver, CO",Senior Staff Data Scientist,"Levi, Ray & Shoup, Inc.",No Salary Listed,20000
3152,"Denver, CO",Evaluator: Statistical Analyst II (#5156),No Company Listed,"$53,520 - $78,348 a year",20000
3153,"Boulder, CO",Mesoscale Data Assimilation Scientist,University of Colorado,No Salary Listed,20000
3154,"Denver, CO 80202 (Lodo area)",Data Scientist,RIA,No Salary Listed,20000
3155,"Broomfield, CO",Data Scientist-Auto Client Analytics,Oracle,No Salary Listed,20000
3156,"Golden, CO",Data Science Analyst (Intern),xentity corporation,No Salary Listed,20000
3157,"Boulder, CO",Scientific Programmer,University of Colorado,No Salary Listed,20000
3158,"Greenwood Village, CO",Data Scientist,Spectrum,No Salary Listed,20000
3159,"Denver, CO",Bioinformatics Analyst I,National Jewish Health,No Salary Listed,20000
3160,"Boulder, CO",Lead Data Scientist,Activision,No Salary Listed,20000
3161,"Littleton, CO 80127",Senior Data Scientist - Advanced Analytics,Lockheed Martin,No Salary Listed,20000
3162,"Denver, CO",Bioinformatics Analyst Trainee,National Jewish Health,No Salary Listed,20000
3163,"Broomfield, CO",Senior Data Scientist,Oracle,No Salary Listed,20000
3164,"Englewood, CO",Operations Research Analyst 4,Jeppesen,No Salary Listed,20000
3165,"Golden, CO",Internship (Summer) - PV Software Development and Data Analy...,National Renewable Energy Laboratory,No Salary Listed,20000
3166,"Englewood, CO",Operations Research Analyst 4,BOEING,No Salary Listed,20000
3167,"Denver, CO",Research Associate - Bioinformatics,National Jewish Health,No Salary Listed,20000
3168,"Lone Tree, CO",Market Research Analyst,Public Service Credit Union,No Salary Listed,20000
3169,"Lone Tree, CO 80124",Sr. Staff - Security Analyst,Charles Schwab,No Salary Listed,20000
3170,"Aurora, CO",Professional Research Assistant,University of Colorado,"$45,000 - $55,000 a year",20000
3171,"Boulder, CO","Associate Research Analyst, Energy Forecasting",S&P Global,No Salary Listed,20000
3172,"Centennial, CO 80111",Research Scientist (Antarctica),Leidos,No Salary Listed,20000
3173,"Golden, CO",Postdoctoral Researcher - Solar Forecasting,National Renewable Energy Laboratory,No Salary Listed,20000
3174,"Englewood, CO","Data Scientist, Advanced Analytics",DISH Network,No Salary Listed,20000
3175,"Denver, CO",Statistical Analyst,Penn Schoen Berland,No Salary Listed,20000
3176,"Lone Tree, CO 80124",Sr. Quantitative Analyst,Charles Schwab,No Salary Listed,20000
3177,"Denver, CO",Professional Services Consultant,Hewlett Packard Enterprise,No Salary Listed,20000
3178,"Aurora, CO",Customer Experience Research Analyst,Staples,No Salary Listed,20000
3179,"Aurora, CO",Post-Doctoral Fellow (Machine Learning),University of Colorado,No Salary Listed,20000
3180,"Lone Tree, CO 80124",Fixed Income Research Analyst,Charles Schwab,No Salary Listed,20000
3181,"Golden, CO",Graduate Internship (Summer) Big Data Analytics and Machine...,National Renewable Energy Laboratory,No Salary Listed,20000
3182,"Littleton, CO 80122",Data Scientist / Machine Learning Engineer,No Company Listed,No Salary Listed,20000
3183,"Aurora, CO 80011 (Norfolk Glen area)",Data Scientist Job,SAIC,No Salary Listed,20000
3184,"Boulder, CO",Warehouse Associate,No Company Listed,No Salary Listed,20000
3185,"Golden, CO",Vehicle Data Analysis Engineer,National Renewable Energy Laboratory,No Salary Listed,20000
3186,"Golden, CO",Graduate Internship (Summer) Big Data Analytics and Machine...,National Renewable Energy Laboratory,No Salary Listed,20000
3187,"Boulder, CO",Operations Associate,AstraZeneca,No Salary Listed,20000
3188,"Aurora, CO 80011 (Norfolk Glen area)",PhD Lab Medicine II,Children's Hospital Colorado,No Salary Listed,20000
3189,"Denver, CO",Government Enterprise Architect,xentity corporation,"$95,000 - $127,000 a year",20000
3190,"Aurora, CO 80011 (Norfolk Glen area)",Data Scientist Job,SAIC,No Salary Listed,20000
3191,"Boulder, CO",Principal Statistician,AstraZeneca,No Salary Listed,20000
3192,"Englewood, CO",Operations Research Analyst,Leidos,No Salary Listed,20000
3193,"Boulder, CO",Software Engineer/Programmer II,UCAR,No Salary Listed,20000
3194,"Boulder, CO",CoopEUS Staff Scientist,No Company Listed,No Salary Listed,20000
3195,"Denver, CO",Database QA Engineer,No Company Listed,No Salary Listed,20000
3196,"Denver, CO",Business Intelligence Solution Architect,xentity corporation,No Salary Listed,20000
3197,"Englewood, CO",Advanced Operations Research Analyst,Leidos,No Salary Listed,20000
3198,"Denver, CO",Database QA Engineer,Digital First Media,No Salary Listed,20000
3199,"Denver, CO","Director, Data Science",DaVita,No Salary Listed,20000
3200,"Denver, CO 80238 (Capitol Hill area)",Research Analyst - European Industrials,Janus Capital Group,No Salary Listed,20000
3201,"Boulder, CO",Computational Biologist (Scientist/ Senior Scientist),No Company Listed,No Salary Listed,20000
3202,"Broomfield, CO",Strategic Development Specialist I (660438),Ball Aerospace,No Salary Listed,20000
3203,"Boulder, CO",Head of Computational Biology,No Company Listed,No Salary Listed,20000
3204,"Boulder, CO",Postdoctoral Researcher,UCAR,No Salary Listed,20000
3205,"Aurora, CO",Research Instructor,University of Colorado,No Salary Listed,20000
3206,"Aurora, CO",AWS Infrastructure Engineer,No Company Listed,No Salary Listed,20000
3207,"Westminster, CO 80234","Research and Development Analyst II, III or Senior (IRC21683...",No Company Listed,No Salary Listed,20000
3208,"Denver, CO",Account Manager,Nokia,No Salary Listed,20000
3209,"Denver, CO",Principal Data Scientist for a Best Company to Work For in D...,No Company Listed,No Salary Listed,20000
3210,"Louisville, CO",Intern - Mergers & Acquisitions Research Analyst (17-021-CO),Rogue Wave Software,No Salary Listed,20000
3211,"Denver, CO","Digital Marketing Consultant III - Denver, CO",CDK Global,No Salary Listed,20000
3212,"Boulder, CO",Program Analytics Manager,Tendril,No Salary Listed,20000
3213,"Golden, CO",Graduate Internship (Summer) Distribution System Statistical...,National Renewable Energy Laboratory,No Salary Listed,20000
3214,"Louisville, CO",Order Management Specialist,Wunderman,No Salary Listed,20000
3215,"Denver, CO",Statistical Research Specialist - RADARS,Denver Health,"$66,654 a year",20000
3216,"Boulder, CO",CIRES Associate Director for Science,University of Colorado,No Salary Listed,20000
3217,"Aurora, CO",Lead Scientist - Preclinical & Translational Science,No Company Listed,No Salary Listed,20000
3218,"Boulder, CO 80305 (Central Boulder area)",Data Scientist,No Company Listed,No Salary Listed,20000
3219,"Denver, CO",Independent Consultant - Government Solution Architect,xentity corporation,No Salary Listed,20000
3220,"Denver, CO 80202 (Lodo area)","Software Engineer, VIPER Strategic Projects Group",Comcast,No Salary Listed,20000
3221,"Denver, CO 80246 (Southeastern Denver area)",Manager of FP&A,No Company Listed,No Salary Listed,20000
3222,"Boulder, CO",NDT Technician (659929),Ball Aerospace,No Salary Listed,20000
3223,"Denver, CO",Amazon Web Services (AWS) Solutions Architect,WSP | Parsons Brinckerhoff,No Salary Listed,20000
3224,"Golden, CO",Postdoctoral Researcher - Advanced PV Performance Measuremen...,National Renewable Energy Laboratory,No Salary Listed,20000
3225,"Boulder, CO",Postdoctoral Fellow,UCAR,No Salary Listed,20000
3226,"Denver, CO",Intern - Marketing Research Analyst,ViaSat,No Salary Listed,20000
3227,"Denver, CO",Mid-level Toxicologist/Risk Assessor,Stantec,No Salary Listed,20000
3228,"Boulder, CO",CIRES/SWPC Software Engineer,University of Colorado,No Salary Listed,20000
3229,"Golden, CO",Internship (Year Round) -Transportation Data and Advanced Ve...,National Renewable Energy Laboratory,No Salary Listed,20000
3230,"Denver, CO",Independent Consultant - Government Solution Architect,xentity corporation,No Salary Listed,20000
3231,"Denver, CO 80202 (Lodo area)","Software Engineer, VIPER Strategic Projects Group",Comcast,No Salary Listed,20000
3232,"Boulder, CO",CIRES/SWPC Software Engineer,University of Colorado,No Salary Listed,20000
3233,"Lone Tree, CO",Product Data Architect,Eventus Solutions Group,No Salary Listed,20000
