,location,title,company,salary,salrange
1783,"New York, NY",1015 Big Data Architect,"ReqRoute,Inc",No Salary Listed,100000
1784,"New York, NY",Real Estate Research Analyst,No Company Listed,No Salary Listed,100000
1785,"New York, NY",Senior Data Science Course Developer (Python),No Company Listed,No Salary Listed,100000
1786,"New York, NY",C++/Python Engineer,No Company Listed,No Salary Listed,100000
1787,"New York, NY","Senior Quantitative Analyst, global investments strategies",No Company Listed,No Salary Listed,100000
1788,"New York, NY",Top NYC Hedge Fund ($20B+ AUM) looking for Senior Quantitati...,No Company Listed,No Salary Listed,100000
1789,"New York, NY 10017 (Midtown area)",Machine Learning PhD,Analytic Recruiting,No Salary Listed,100000
1790,"New York, NY",VP of Operations for AI Healthcare Company,No Company Listed,No Salary Listed,100000
1791,"New York, NY",Data Scientist (Media Company),No Company Listed,"$110,000 - $130,000 a year",100000
1792,"New York, NY 10017 (Midtown area)",Machine Learning Data Scientist-Equity Investment Research,Analytic Recruiting,No Salary Listed,100000
1793,"New York, NY 10012 (Little Italy area)",Senior Software Engineer,"Renaissance Learning, Inc.",No Salary Listed,100000
1794,"New York, NY 10011 (Chelsea area)","Senior Scala Engineer, Sports Data",MLB Advanced Media,No Salary Listed,100000
1795,"Manhattan, NY 10018 (Clinton area)","Director of Compensation, Benefits & HRIS","Renaissance Learning, Inc.",No Salary Listed,100000
1796,"New York, NY",Natural Language Processing (NLP) Data Scientist,No Company Listed,"$130,000 - $185,000 a year",100000
1797,"New York, NY 10011 (Chelsea area)","Senior Scala Engineer, Sports Data",MLB Advanced Media,No Salary Listed,100000
1798,"New York, NY 10019 (Midtown area)",Analytics Director,Merkle Inc.,No Salary Listed,100000
1799,"Manhattan, NY 10018 (Clinton area)","Director of Compensation, Benefits & HRIS","Renaissance Learning, Inc.",No Salary Listed,100000
1800,"New York, NY",Senior Data Scientist,No Company Listed,No Salary Listed,100000
1801,"New York, NY",Project Manager for AI Healthcare Company,No Company Listed,No Salary Listed,100000
1802,"New York, NY",Senior Sales Engineer/PreSales,ThreatMetrix,No Salary Listed,100000
1803,"New York, NY",Quantitative Risk Analyst,No Company Listed,No Salary Listed,100000
1804,"Manhattan, NY","Director of Food Safety Data Analytics, Bureau of Environmen...",DEPT OF HEALTH/MENTAL HYGIENE,"$87,768 - $113,838 a year",100000
1805,"Berkeley Heights, NJ 07922",Clinical Data Manager/ Pharmaceutical Data Manager,Aequor Technologies,$55 an hour,100000
1806,"Livingston, NJ",Bioinformatics Scientist,No Company Listed,No Salary Listed,100000
1807,"New York, NY",Front End Engineer,No Company Listed,No Salary Listed,100000
1808,"New York, NY 10005 (Financial District area)","Senior Director/Director, Revenue Management Operations Re",WeWork,No Salary Listed,100000
1809,"New York, NY 10011 (Chelsea area)","Senior Software Engineer, Sports Data",MLB Advanced Media,No Salary Listed,100000
1810,"South Plainfield, NJ","Bioinformatics Scientist, Next Generation Sequencing",No Company Listed,No Salary Listed,100000
1811,"New York, NY","Vice President, Product Management - Channel Experiences",OnDeck,No Salary Listed,100000
1812,"New York, NY",Director of Marketing Analytics,No Company Listed,No Salary Listed,100000
1813,"Brooklyn, NY 11201",Technical Lead,"Renaissance Learning, Inc.",No Salary Listed,100000
1814,"New York, NY",Full Stack Engineer - Customer Service Powered by NLP,No Company Listed,No Salary Listed,100000
1815,"New York, NY 10179 (Midtown area)",Visual Designer for Interactive Products,The Creative Group,$65.00 - $70.32 an hour,100000
1816,"New York, NY 10065 (Upper East Side area)",Associate Manager Computational Biology - Cancer Genomics,Memorial Sloan Kettering Cancer Center,No Salary Listed,100000
1817,"New York, NY",Lead Data Engineer - Streaming Video Analytics - Apache Stor...,No Company Listed,No Salary Listed,100000
1818,"New York, NY",Frontend Engineer,No Company Listed,No Salary Listed,100000
1819,"New York, NY",Internship to Full-time Opportunity to Impact Patient Lives...,No Company Listed,No Salary Listed,100000
1820,"New York, NY",PK/PD Scientist/Senior Scientist,No Company Listed,No Salary Listed,100000
1821,"New York, NY 10038 (Financial District area)",Python Developer - (C++/Python) - Data Science,Mitchell Martin,No Salary Listed,100000
1822,"New York, NY",Quant Research Analyst(3-7 yr exp),No Company Listed,No Salary Listed,100000
1823,"New York, NY",Product Manager; Analytical Products,1010data,No Salary Listed,100000
1824,"New York, NY 10038 (Financial District area)",Python Developer - (C++/Python) - Data Science,Mitchell Martin,No Salary Listed,100000
1825,"New York, NY 10010 (Gramercy area)","Vice President, Financial Services",No Company Listed,No Salary Listed,100000
1826,"New York, NY","Director, Data Insight Sales",1010data,No Salary Listed,100000
1827,"New York, NY",Quant Research Analyst(3-7 yr exp),No Company Listed,No Salary Listed,100000
1828,"New York, NY 10005 (Financial District area)","Sr. Technical Product Manager, Recommendation Systems",WeWork,No Salary Listed,100000
1829,"New York, NY",VP of Product Management,No Company Listed,No Salary Listed,100000
1830,"New York, NY",Head of Sales,No Company Listed,No Salary Listed,100000
1831,"New York, NY",Product Manager - Partnerships,OnDeck,No Salary Listed,100000
1832,"New York, NY",Lead Backend Engineer,No Company Listed,No Salary Listed,100000
1833,"New York, NY 10010 (Gramercy area)","Vice President, Financial Services",No Company Listed,No Salary Listed,100000
1834,"New York, NY 10018 (Clinton area)",Senior Quantitative Finance Analyst,The Compliance Search Group,No Salary Listed,100000
1835,"New York, NY 10018 (Clinton area)",Principal Software Engineer,JW Player,No Salary Listed,100000
1836,"New York, NY 10019 (Midtown area)",Spotfire Technical Lead & Trainer,Merkle Inc.,No Salary Listed,100000
1837,"East Hanover, NJ",Clinical Pharmacology Scientist I,No Company Listed,No Salary Listed,100000
1838,"New York, NY 10017 (Midtown area)",Data Scientist-Pattern Recognition-Algo Models-Python/R-Fixe...,Analytic Recruiting,No Salary Listed,100000
1839,"Summit, NJ",PV SCIENTIST RESEARCHER (aka Safety Scientist),Aequor Technologies,No Salary Listed,100000
1840,"New York, NY 10011 (Chelsea area)",Digital Strategy Senior Manager (Insurance),Accenture,No Salary Listed,100000
1841,"New York, NY","Director, Product Management",OnDeck,No Salary Listed,100000
1842,"Summit, NJ",Senior Pharmacovigilance Manager,No Company Listed,No Salary Listed,100000
1843,"Summit, NJ",Senior Pharmacovigilance Manager,No Company Listed,No Salary Listed,100000
1844,"Woodcliff Lake, NJ",Director of Clinical Research - Oncology,Barrington James,No Salary Listed,100000
1845,"Paramus, NJ",Analytics Manager,Smith Hanley Associates,"$130,000 - $150,000 a year",100000
1846,"Gillette, NJ",Clinical Research Scientist,inVentiv Health Clinical,No Salary Listed,100000
1847,"New York, NY",VP Clinical Development,Fairway Consulting Group,No Salary Listed,100000
1848,"New York, NY 10017 (Midtown area)","Data Scientists -- Machine Learning, Algorithm Development,...",Analytic Recruiting,No Salary Listed,100000
1849,"Wayne, NJ 07470","Associate Director, Statistical Operations",Commtech Services Inc,No Salary Listed,100000
1850,"New York, NY","Software Engineer In Test - Machine Learning, Computer Visio...",No Company Listed,No Salary Listed,100000
1851,"Florham Park, NJ","Associate Director, Statistical Programming - PERM",inVentiv Health Clinical,No Salary Listed,100000
1852,"New York, NY",Full Stack Engineer - Scaling Computations Without Infastruc...,No Company Listed,No Salary Listed,100000
1853,"Paramus, NJ","Clinical Research Scientist (PhD or PharmD), Oncology",No Company Listed,No Salary Listed,100000
1854,"New York, NY","Product Manager, Analytics",No Company Listed,No Salary Listed,100000
1855,"New York, NY",Data Scientist,Oscar,No Salary Listed,100000
1856,"New York, NY 10002 (Lower East Side area)",Data Scientist,Bowery,No Salary Listed,100000
1857,"New York, NY",Data Scientist,No Company Listed,No Salary Listed,100000
1858,"New York, NY",Research Oncologist (Clinical Trials),Flatiron Health,No Salary Listed,100000
1859,"New York, NY",Senior Quantitative Risk Analyst,OnDeck Capital,No Salary Listed,100000
1860,"New York, NY","Vice President, Product Management - Channel Experiences",OnDeck Capital,No Salary Listed,100000
1861,"New York, NY 10002 (Lower East Side area)",Embedded Systems Engineer,Bowery,No Salary Listed,100000
1862,"New York, NY 10002 (Lower East Side area)",Sr. Mechanical Engineer,Bowery,No Salary Listed,100000
1863,"New York, NY 10002 (Lower East Side area)",Sr. Electrical Engineer,Bowery,No Salary Listed,100000
1864,"Dallas, TX",Data Scientist,No Company Listed,No Salary Listed,100000
1865,"Plano, TX",Principal-Data Scientist,AT&T,No Salary Listed,100000
1866,"Irving, TX","VP, Retail Risk Analytics Data Scientist",Citi,No Salary Listed,100000
1867,"Dallas, TX",Data Scientist,KPMG,No Salary Listed,100000
1868,"Plano, TX",Data Scientist,Orange People,No Salary Listed,100000
1869,"Irving, TX",Big Data Machine Learning Scientist,Humana,No Salary Listed,100000
1870,"Dallas-Fort Worth, TX",Principal Operations Research Analyst,Sabre,No Salary Listed,100000
1871,"Plano, TX",Senior-Big Data Software Eng - BIG DATA,AT&T,No Salary Listed,100000
1872,"Dallas, TX",Sr. Data Scientist,Wunderman,No Salary Listed,100000
1873,"Dallas, TX",Data Science Cross Offering Manager,Accenture,No Salary Listed,100000
1874,"Dallas, TX",Data Scientist,CBRE,No Salary Listed,100000
1875,"Dallas, TX",Technical Business Analyst / Product Owner,Wunderman,No Salary Listed,100000
1876,"Dallas, TX",Senior Statistician,No Company Listed,"$100,000 - $110,000 a year",100000
1877,"Richardson, TX",No Job Title Listed,Samsung Electronics America,No Salary Listed,100000
1878,"Richardson, TX",No Job Title Listed,Samsung,No Salary Listed,100000
1879,"Dallas, TX","Team Lead, Data Science",Elevate,No Salary Listed,100000
1880,"Dallas, TX",Analytics Strategy & Transformation Sr. Manager - Energy (SW...,Accenture,No Salary Listed,100000
1881,"Irving, TX","Big Data Architect - Irving, TX",Humana,No Salary Listed,100000
1882,"Dallas, TX",Data Science Cross Offering Sr Manager,Accenture,No Salary Listed,100000
1883,"Plano, TX",Data Analysis Manager,Capital One,No Salary Listed,100000
1884,"Plano, TX",Principal-Big Data Software Eng,AT&T,No Salary Listed,100000
1885,"Irving, TX",Senior Systems Integration Solution Consultant,Nokia,No Salary Listed,100000
1886,"Irving, TX 75038",Data Analytics Manager,Verizon,No Salary Listed,100000
1887,"Dallas, TX 75247 (Northwest Dallas area)",MicroStrategy Architect,No Company Listed,No Salary Listed,100000
1888,"Dallas, TX",Software Engineer,No Company Listed,No Salary Listed,100000
1889,"Dallas, TX",Resources Analytics Go to Market Senior Manager,Accenture,No Salary Listed,100000
1890,"Dallas, TX","Analytics Go to Market Resources Industries, Manager",Accenture,No Salary Listed,100000
1891,"Dallas, TX",Accenture Analytics-Go to Market Products Manager,Accenture,No Salary Listed,100000
1892,"Irving, TX 75038",SPECIALIST SYSTEMS INTEGRATION,ABBOTT LABORATORIES,No Salary Listed,100000
1893,"Dallas, TX",VP Data Science & Machine Learning,No Company Listed,No Salary Listed,100000
1894,"Dallas, TX",Systems Engineer V,DRS Technologies,No Salary Listed,100000
1895,"Dallas, TX",Big Data Architect,Wunderman,No Salary Listed,100000
1896,"Plano, TX",Sr. Product Manager (Garage),Capital One,No Salary Listed,100000
1897,"Dallas, TX",Java Software Engineer,No Company Listed,No Salary Listed,100000
1898,"Dallas, TX",Director of Analytics,Wunderman,No Salary Listed,100000
1899,"Richardson, TX",Computer Vision & Machine Learning Leader,Samsung Research America,No Salary Listed,100000
1900,"Richardson, TX",Computer Vision & Machine Learning Leader,Samsung Research America,No Salary Listed,100000
1901,"Irving, TX",Compliance Officer- Metrics Reporting Oversight & Quantitati...,Citi,No Salary Listed,100000
1902,"Plano, TX","Sr. Associate Product Manager, Garage",Capital One,No Salary Listed,100000
1903,"Plano, TX",Sr. Associate Product Manager,Capital One,No Salary Listed,100000
1904,"Dallas, TX",Legal Counsel,Nokia,No Salary Listed,100000
1905,"Plano, TX",Sr Principal Software Engineer (CA),CA Technologies,No Salary Listed,100000
1906,"Dallas, TX",Principal Engineer - Big Data / Machine Learning,Albin Engineering,No Salary Listed,100000
1907,"Plano, TX",Director of Tax Accounting,Nokia,No Salary Listed,100000
1908,"Irving, TX",IT Big Data Developer,Reliance One,No Salary Listed,100000
1909,"Plano, TX",Experience Design Manager,Capital One,No Salary Listed,100000
1910,"Plano, TX",Data Analytics Specialist (Data Scientist),Matrix Resources,No Salary Listed,100000
1911,"Dallas, TX 75390 (Northeast Dallas area)","Physician - Director, Harold C. Simmons Comprehsive Cancer C...",UT Southwestern Medical Center,No Salary Listed,100000
1912,"Irving, TX",E2E Integration Architect-OOA/OOD SOA Java background-machin...,Capgemini,No Salary Listed,100000
1913,"Dallas, TX",Pharmaceutical Sales Specialist -- Clinical Cardiovascular,AstraZeneca,No Salary Listed,100000
1914,"Plano, TX","Product Manager, Auto Finance Servicing",Capital One,No Salary Listed,100000
1915,"Dallas, TX","Senior Manager, Analytics - Communications, Media, & Technol...",Accenture,No Salary Listed,100000
1916,"Plano, TX",Statistician,Rent A Center,No Salary Listed,100000
1917,"Plano, TX","Experience Designer, Mobile",Capital One,No Salary Listed,100000
1918,"Dallas, TX",Principal Data Scientist,No Company Listed,No Salary Listed,100000
1919,"Dallas, TX",Data Scientist,No Company Listed,No Salary Listed,100000
1920,"Dallas, TX",Machine Learning Research Scientist,No Company Listed,No Salary Listed,100000
1921,"Plano, TX",Big Data Scientist,"Crestron Electronics, Inc",No Salary Listed,100000
1922,"Plano, TX",Data Scientist - 488723,No Company Listed,No Salary Listed,100000
1923,"Dallas, TX 75240 (Far North area)",Analytics Data Engineer,No Company Listed,No Salary Listed,100000
1924,"Dallas, TX 75201 (City Center District area)",Regional Sales Director - Dallas/TOLA,Datameer,No Salary Listed,100000
1925,"Philadelphia, PA",Data Scientist,pureIntegration,No Salary Listed,100000
1926,"Philadelphia, PA",Senior Analyst Quantitative Analytics,Lincoln Financial,No Salary Listed,100000
1927,"Philadelphia, PA",Data Scientist (Machine Learning) - R&D Data CoE,GlaxoSmithKline,No Salary Listed,100000
1928,"Plymouth Meeting, PA",Data Scientist / Developer - Analytics Center of Excellence,No Company Listed,No Salary Listed,100000
