,location,title,company,salary,salrange
4426,"Seattle, WA 98103 (Green Lake - Wallingford area)",No Job Title Listed,Allen Institute,No Salary Listed,60000
4427,"Seattle, WA",Senior Software Engineer - Machine Learning,No Company Listed,No Salary Listed,60000
4428,"Seattle, WA",Evangelist,Metis,No Salary Listed,60000
4429,"Seattle, WA",Software Development Engineer (Back End),No Company Listed,"$120,000 - $150,000 a year",60000
4430,"Bellevue, WA 98007 (Lake Hills area)",R&D Scientist - Electron Beam,No Company Listed,No Salary Listed,60000
4431,"Seattle, WA",Variant Scientist (Remote),No Company Listed,"$90,000 - $100,000 a year",60000
4432,"Bellevue, WA",Principal Software Development Engineer,Apptio,No Salary Listed,60000
4433,"Seattle, WA",Laboratory Systems Specialist,No Company Listed,No Salary Listed,60000
4434,"Bellevue, WA",Product Manager,KellyMitchell,No Salary Listed,60000
4435,"Seattle, WA","Research Scientist II, Deal Quality and Personalized Shoppin...",No Company Listed,No Salary Listed,60000
4436,"Seattle, WA",Content Strategist,No Company Listed,No Salary Listed,60000
4437,"Seattle, WA",Bioinformatics Analyst,No Company Listed,"$80,000 - $90,000 a year",60000
4438,"Seattle, WA",Recruiter,No Company Listed,No Salary Listed,60000
4439,"Redmond, WA",Data Analyst (machine learning algorithms/predictive mathema...,No Company Listed,No Salary Listed,60000
4440,"Seattle, WA",Software Design Engineer 3,No Company Listed,No Salary Listed,60000
4441,"Bellevue, WA","Lab, High Temperature- Test Engineer",Superior Group,No Salary Listed,60000
4442,"Seattle, WA 98104 (First Hill area)",Product Marketing Manager,Indeed,No Salary Listed,60000
4443,"Austin, TX 78759 (Arboretum area)",Data Scientist,"Signature Science, LLC",No Salary Listed,60000
4444,"Austin, TX",Data Scientist - Consultant,Clarity Solution Group,No Salary Listed,60000
4445,"Austin, TX",Senior Data Scientist,Rocket Software,No Salary Listed,60000
4446,"Austin, TX 78754",Data Scientist - Developer,"Samsung Austin Semiconductor, LLC",No Salary Listed,60000
4447,"Austin, TX",Data Scientist (S),ViaSat,No Salary Listed,60000
4448,"Austin, TX 73301 (St Edwards area)",Business Analytics Developer,Dell,No Salary Listed,60000
4449,"Austin, TX",Engineering Scientist Associate - R and D Data Analysis Deve...,University of Texas at Austin,"$5,400 - $6,500 a month",60000
4450,"Austin, TX 78702 (Rosewood area)",Data Engineer,No Company Listed,No Salary Listed,60000
4451,"Austin, TX 78759 (Arboretum area)",Data Scientist,CreditCards.com,No Salary Listed,60000
4452,"Austin, TX",Engineering Scientist - R and D Software Developer,University of Texas at Austin,"$6,250 - $10,833 a month",60000
4453,"Austin, TX",Principal Financial Analyst - Programming & Data Analysis,"RetailMeNot, Inc.",No Salary Listed,60000
4454,"Austin, TX",Senior Statistical Analyst,Health & Human Services Comm,"$5,259 - $6,941 a month",60000
4455,"Austin, TX","SW Development Engineer (C++, machine learning)",Mentor Graphics,No Salary Listed,60000
4456,"Austin, TX",Senior Data Scientist - Content,HomeAway,No Salary Listed,60000
4457,"Austin, TX",Engineering Scientist - GPS Data Analyst,University of Texas at Austin,"$6,250 - $10,833 a month",60000
4458,"Austin, TX",Data Scientist,Wargaming America,No Salary Listed,60000
4459,"Austin, TX",Security Research Analyst,Arbor,No Salary Listed,60000
4460,"Austin, TX 78701 (Downtown area)",Chief Data Architect,No Company Listed,No Salary Listed,60000
4461,"Austin, TX",Machine Learning and Computational Engineering Researcher,ARM,No Salary Listed,60000
4462,"Austin, TX",Engineering Scientist - Information Systems Engineering Spec...,University of Texas at Austin,"$6,250 - $10,833 a month",60000
4463,"Austin, TX",Data Scientist Intern (Summer 2017),Rocket Software,No Salary Listed,60000
4464,"Austin, TX",Principal Machine Learning Engineer,Rocket Software,No Salary Listed,60000
4465,"Austin, TX 78701 (Downtown area)","Accelerator Scientist, SVP",State Street,No Salary Listed,60000
4466,"Austin, TX",Lead Optical Engineer,"Magic Leap, Inc.",No Salary Listed,60000
4467,"Austin, TX",Data Scientist,Cypress HCM,No Salary Listed,60000
4468,"Austin, TX",Machine Learning Intern (Summer 2017),Rocket Software,No Salary Listed,60000
4469,"Austin, TX 78701 (Downtown area)","Data Scientist,SVP",State Street,No Salary Listed,60000
4470,"Austin, TX",Expert Big Data Architect,Acxiom,No Salary Listed,60000
4471,"Austin, TX",Big Data/Analytics Architect,Acxiom,No Salary Listed,60000
4472,"Austin, TX",Laboratory Data Scientist,Clinical Pathology Laboratories,No Salary Listed,60000
4473,"Austin, TX 73344",Operations Research Scientist,General Electric,No Salary Listed,60000
4474,"Austin, TX",QA Engineer / Software Development,No Company Listed,No Salary Listed,60000
4475,"Austin, TX",Analytics Portfolio Marketing Leader,IBM,No Salary Listed,60000
4476,"Austin, TX",Senior Economist,HomeAway,No Salary Listed,60000
4477,"Austin, TX",Senior Data Scientist - Revenue Management,HomeAway,No Salary Listed,60000
4478,"Austin, TX 78759 (Arboretum area)",Computer Scientist/Software Engineer,"Signature Science, LLC","$79,000 a year",60000
4479,"Austin, TX",Data Scientist - Sort & Relevance,Computer Futures,No Salary Listed,60000
4480,"Austin, TX 78759 (Arboretum area)",Bioinformatics Specialist-Metagenomics/Proteomics,"Signature Science, LLC","$90,000 a year",60000
4481,"Austin, TX 73301 (St Edwards area)",IRIS Database Developer,Dell,No Salary Listed,60000
4482,"Austin, TX 78744",Senior Microsoft BI Developer,Microsemi,No Salary Listed,60000
4483,"Austin, TX",Senior Diffractive Optics Engineer,"Magic Leap, Inc.",No Salary Listed,60000
4484,"Austin, TX",Account Manager,Wunderman,No Salary Listed,60000
4485,"Austin, TX","Developer/Analyst I, Computational Biology",Asuragen,No Salary Listed,60000
4486,"Austin, TX",Associate Product Manager,No Company Listed,No Salary Listed,60000
4487,"Austin, TX 73344",Principal Software Architect - Austin,General Electric,No Salary Listed,60000
4488,"Austin, TX",Data Analytic Manager,eClerx LLC,No Salary Listed,60000
4489,"Austin, TX",Engineering Scientist - HF Geo Algortihm Developer,University of Texas at Austin,"$6,250 - $10,833 a month",60000
4490,"Austin, TX",Senior Technical Writer,Continuum,No Salary Listed,60000
4491,"Austin, TX 78759 (Arboretum area)",Software Engineer,"Signature Science, LLC",No Salary Listed,60000
4492,"Austin, TX",Quantitative Risk Analyst,Lower Colorado River Authority,No Salary Listed,60000
4493,"Austin, TX",Designer Internship,IBM,No Salary Listed,60000
4494,"Austin, TX",Sr. Data Scientist - Sort Ranking & Relevance,HomeAway,No Salary Listed,60000
4495,"Austin, TX",Engineering Scientist Associate - Software Design Engineerin...,University of Texas at Austin,"$5,400 - $6,500 a month",60000
4496,"Austin, TX 73344",Senior Software Scientist,Thermo Fisher Scientific,No Salary Listed,60000
4497,"Austin, TX 73344",Senior Software Scientist,Thermo Fisher Scientific,No Salary Listed,60000
4498,"Austin, TX",Machine Learning and Computational Engineering Researcher,No Company Listed,No Salary Listed,60000
4499,"Austin, TX 73344",Bioinformatics Scientist,Thermo Fisher Scientific,No Salary Listed,60000
4500,"Austin, TX",Engineering Scientist Associate - Software Design Engineerin...,University of Texas at Austin,"$5,400 - $6,500 a month",60000
4501,"Austin, TX 78730",Software Development Engineer,Cray,No Salary Listed,60000
4502,"Austin, TX 78704 (South Lamar-South Congress area)",Engagement Manager,Zilliant,No Salary Listed,60000
4503,"Austin, TX 78701 (Downtown area)",Head of Growth - Marketing and Sales Leader,No Company Listed,No Salary Listed,60000
4504,"Austin, TX","Senior Scientist, Diagnostic Products",Asuragen,No Salary Listed,60000
4505,"Austin, TX 78726",Data Science/Data Engineering Intern,SailPoint Technologies,No Salary Listed,60000
4506,"Austin, TX",SR Software Product Manager - 19401,CDK Global,No Salary Listed,60000
4507,"Austin, TX 78701 (Downtown area)",Content Engineering - Client Services Lead & Trainer,No Company Listed,No Salary Listed,60000
4508,"Austin, TX",No Job Title Listed,National Instruments,No Salary Listed,60000
4509,"Austin, TX","Senior Scientist, Diagnostic Products",Asuragen,No Salary Listed,60000
4510,"Austin, TX","Manager, Psychometric and Research Services",Pearson,No Salary Listed,60000
4511,"Austin, TX",Digital Marketing Specialist,Wunderman,No Salary Listed,60000
4512,"Austin, TX 78735",Asbestos/Mold Consultant,Terracon,No Salary Listed,60000
4513,"Austin, TX",Principal Software Engineer Job,Micron,No Salary Listed,60000
4514,"Austin, TX",Forensic - Chemistry Supervisor (Toxicology),City of Austin,$30.65 - $39.74 an hour,60000
4515,"Austin, TX",Jr. Art Director,Wunderman,No Salary Listed,60000
4516,"Austin, TX 78701 (Downtown area)",Content Engineering - Client Services Lead & Trainer,No Company Listed,No Salary Listed,60000
4517,"Austin, TX",Research Scientist,University of Texas at Austin,"$8,333 - $10,000 a month",60000
4518,"Austin, TX",Principal Software Engineer Job,Micron,No Salary Listed,60000
4519,"Austin, TX",Forensic - Chemistry Supervisor (Toxicology),City of Austin,$30.65 - $39.74 an hour,60000
4520,"Austin, TX","Scientist II, Research",Asuragen,No Salary Listed,60000
4521,"Austin, TX",Principal Engineer: Storage Software SQA,Micron,No Salary Listed,60000
4522,"Austin, TX",Senior Big Data Backend Engineer,Computer Futures,No Salary Listed,60000
4523,"Austin, TX",Accounting Manager,Wunderman,No Salary Listed,60000
4524,"Austin, TX",Accountant / Internal Auditor,Wunderman,No Salary Listed,60000
4525,"Austin, TX",Financial Officer - Business Services Manager,University of Texas at Austin,"$7,500 a month",60000
4526,"Austin, TX","Scientist II, Development",Asuragen,No Salary Listed,60000
4527,"Austin, TX",Engineering Scientist Associate - Information Systems Engine...,University of Texas at Austin,"$5,400 - $6,500 a month",60000
4528,"Austin, TX 78759 (Arboretum area)",Senior Principal Software Engineer (Big Data),The Advisory Board Company,No Salary Listed,60000
4529,"Austin, TX 78746","Senior Software Engineer, Austin",Lithium Technologies,No Salary Listed,60000
4530,"Austin, TX 78730",Software Engineer - Hardware Management Services,Cray,No Salary Listed,60000
4531,"Austin, TX",Research Associate - Inorganic Sedimentary Geochemist,University of Texas at Austin,"$6,250 - $8,333 a month",60000
4532,"Austin, TX",Hosted SaaS Senior System Administrator for Mformation,Nokia,No Salary Listed,60000
4533,"Austin, TX",Engineering Scientist - Senior Software Defined Radio Receiv...,University of Texas at Austin,"$6,250 - $10,833 a month",60000
4534,"Austin, TX 78701 (Downtown area)",Technical Recruiter,No Company Listed,No Salary Listed,60000
4535,"Austin, TX",Project Accountant,WSP | Parsons Brinckerhoff,No Salary Listed,60000
4536,"Austin, TX",Research Engineering/ Scientist Associate III (Exempt) - Ful...,University of Texas at Austin,"$5,416 a month",60000
4537,"Austin, TX 78701 (Downtown area)",Full Stack JavaScript Developer - MEAN stack,,"$80,000 - $120,000 a year",60000
4538,"Kyle, TX 78640",Medical Technologist/Clinical Laboratory Scientist PRN,"SCHRYVER MEDICAL, LLC",No Salary Listed,60000
4539,"Austin, TX 78759 (Arboretum area)",Entry- Level Engineer / Scientist / Health and Safety,No Company Listed,No Salary Listed,60000
4540,"Leander, TX 78641",Summer Engineering Co-Op,Dana Corp.,No Salary Listed,60000
4541,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,60000
4542,"Austin, TX 78703",Senior Data Scientist,Civitas Learning,No Salary Listed,60000
4543,"Austin, TX",Malware Data Scientist,No Company Listed,No Salary Listed,60000
4544,"Austin, TX",Engineering Scientist Associate - Software Defined Radio Rec...,University of Texas at Austin,"$5,400 - $6,500 a month",60000
4545,"Austin, TX 78731",Data Scientist,Indeed,No Salary Listed,60000
4546,"Austin, TX",Data Scientist,Duo Security,No Salary Listed,60000
4547,"Austin, TX",Research Scientist,No Company Listed,"$75,000 - $90,000 a year",60000
4548,"Austin, TX",Data Scientist,Roc Search,No Salary Listed,60000
4549,"Austin, TX",Senior Data Scientist,No Company Listed,No Salary Listed,60000
4550,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,60000
4551,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,60000
4552,"Austin, TX",Data Scientist,No Company Listed,No Salary Listed,60000
4553,"Austin, TX 78746",Consumer Research Analyst,Keller Williams,No Salary Listed,60000
4554,"Austin, TX",Machine Learning Algorithm Developer Engineer,No Company Listed,No Salary Listed,60000
4555,"Austin, TX 78731",Data Science Manager,Indeed,No Salary Listed,60000
4556,"Austin, TX",Lead Data Science Immersive Instructor,General Assembly,No Salary Listed,60000
4557,"Austin, TX",Data Scientist,Apex Systems Inc,No Salary Listed,60000
4558,"Austin, TX 78744",Staff Scientist,No Company Listed,No Salary Listed,60000
4559,"Austin, TX 78744",No Job Title Listed,No Company Listed,No Salary Listed,60000
4560,"Austin, TX 78744",No Job Title Listed,No Company Listed,No Salary Listed,60000
4561,"Austin, TX",Senior Machine Learning Developer,No Company Listed,No Salary Listed,60000
4562,"Austin, TX 78730","Senior Data Engineer - Python, Big Data, AWS",No Company Listed,No Salary Listed,60000
4563,"Austin, TX 78731",Data Engineer,Indeed,No Salary Listed,60000
4564,"Austin, TX",Sales Strategy & Analytics Manager,No Company Listed,No Salary Listed,60000
4565,"Austin, TX 78746",Information Security Engineer,NewComLink,No Salary Listed,60000
4566,"Austin, TX 78744",Experienced Clinical LC-MS/MS Operator,Genotox Laboratories,No Salary Listed,60000
4567,"Austin, TX",Senior Software Engineer,No Company Listed,No Salary Listed,60000
4568,"Austin, TX","Senior Software Engineer, Austin",No Company Listed,No Salary Listed,60000
4569,"Austin, TX",Growth Hacker for Alamo Drafthouse,Alamo Drafthouse Cinemas,No Salary Listed,60000
4570,"Austin, TX 78731","Associate Director, Revenue Cycle Management (RCM)",Natera,No Salary Listed,60000
4571,"Austin, TX",JavaScript Developer,No Company Listed,"$120,000 a year",60000
4572,"Austin, TX 78731",Human Resources Business Partner,Natera,No Salary Listed,60000
4573,"Tualatin, OR 97062",Data Scientist,Lam Research,No Salary Listed,60000
4574,"Hillsboro, OR 97124",Statistician,Intel,No Salary Listed,60000
4575,"Portland, OR",Data Scientist,comScore,No Salary Listed,60000
4576,"Portland, OR",No Job Title Listed,Cambia Health,No Salary Listed,60000
4577,"Portland, OR",Data Scientist Internship - Marketing,Cambia Health,No Salary Listed,60000
4578,"Hillsboro, OR 97124",2017 Research Scientist,Intel,No Salary Listed,60000
4579,"Portland, OR",Data Scientist Internship - Deep Learning,Cambia Health,No Salary Listed,60000
4580,"Portland, OR 97205 (Northwest area)","Analyst, Energy Services - Statistical and Economic Analysis...",No Company Listed,No Salary Listed,60000
4581,"Hillsboro, OR 97124",HPC Research Scientist -- Runtimes and Automatic Performance...,Intel,No Salary Listed,60000
4582,"Wilsonville, OR 97070","SW Development Engineer (C++, machine learning)",Mentor Graphics,No Salary Listed,60000
4583,"Hillsboro, OR 97124",Statistical Analyst,Intel,No Salary Listed,60000
4584,"Portland, OR 97232 (Kerns area)",Environmental Sciences Team Lead,"Parametrix, Inc.",No Salary Listed,60000
4585,"Portland, OR","Market Research, Sr. Analyst",NIKE INC,No Salary Listed,60000
4586,"Hillsboro, OR 97124","Data Analysis Software Engineer (Hillsboro, OR)",Nanometrics Incorporated,No Salary Listed,60000
4587,"Beaverton, OR",Data Sciences Manager,TransCore,No Salary Listed,60000
4588,"Hillsboro, OR",Vice President of Data Science/Machine Learning,SureID,No Salary Listed,60000
4589,"Portland, OR",Data Scientist,Cambia Health,No Salary Listed,60000
4590,"Portland, OR",Quantitative Risk Analyst,U.S. Bank,No Salary Listed,60000
4591,"Hillsboro, OR 97124",Undergraduate Intern- Machine Learning Algorithms,Intel,No Salary Listed,60000
4592,"Canby, OR 97013",PHYSICAL SCIENTIST / BIOLOGIST,Wilson Construction,No Salary Listed,60000
4593,"Portland, OR",Provider Analytics Manager I-IV (DOE),Cambia Health,No Salary Listed,60000
4594,"Portland, OR",Model Risk Analyst - Portland,Umpqua Bank,No Salary Listed,60000
4595,"Portland, OR",Full Stack Software Engineer - 15701,CDK Global,No Salary Listed,60000
4596,"Portland, OR 97204 (Downtown area)",Staff Software Engineer,Walmart eCommerce,No Salary Listed,60000
4597,"Portland, OR",Analyst - Market Research,"Market Strategies International, Inc.",No Salary Listed,60000
